,num_female,num_male,num_other,num_unknown,num_total,ratio_female,male_female_difference,new_male_female_difference_Random,new_male_female_difference_MostPop,new_male_female_difference_UserKNN,new_male_female_difference_MF,new_male_female_difference_PMF,new_male_female_difference_BPR,new_male_female_difference_NMF,new_male_female_difference_WMF,new_male_female_difference_PF,new_male_female_difference_NeuMF,new_male_female_difference_VAECF
219530,1,4,0,0,5,0.2,0.6,0.23,0.09,0.01,0.16,0.15,0.07,0.08,-0.25,-0.04,0.08,-0.14
154021,1,4,0,0,5,0.2,0.6,0.1,0.09,0.06,0.34,-0.04,0.07,0.25,0.06,0.36,0.08,0.21
56905,1,4,0,0,5,0.2,0.6,0.08,0.09,0.27,0.24,-0.05,0.07,0.07,0.45,0.32,0.08,0.45
133738,2,8,0,0,10,0.2,0.6,0.09,0.09,0.45,0.24,0.27,0.07,0.2,0.38,0.04,0.08,0.56
186533,1,4,0,0,5,0.2,0.6,0.02,0.09,0.21,0.12,0.29,0.07,0.06,0.39,0.08,0.08,0.57
86368,1,4,0,0,5,0.2,0.6,0.02,0.09,0.26,0.14,0.13,0.07,0.17,0.15,0.01,0.08,0.21
95781,1,4,0,0,5,0.2,0.6,0.04,0.09,-0.04,0.29,0.13,0.09,0.17,0.27,0.13,0.08,-0.03
223714,1,4,0,0,5,0.2,0.6,-0.08,0.09,0.24,0.19,0.11,0.07,0.13,0.12,-0.31,0.08,0.28
86419,1,4,0,0,5,0.2,0.6,-0.03,0.09,0.16,0.22,0.03,0.07,0.13,0.08,0.29,0.08,0.22
223608,1,4,0,0,5,0.2,0.6,0.03,0.09,0.23,0.24,0.26,0.09,0.15,0.36,0.21,0.08,0.13
174322,1,4,0,0,5,0.2,0.6,0.03,0.09,-0.02,0.36,-0.07,0.07,0.1,0.01,0.15,0.08,0.25
108763,1,4,0,0,5,0.2,0.6,0.06,0.09,0.36,0.3,0.13,0.07,0.19,0.29,0.0,0.08,0.21
49392,2,8,0,0,10,0.2,0.6,0.04,0.09,0.21,0.11,0.22,0.07,0.26,0.27,-0.07,0.08,0.52
177195,1,4,0,0,5,0.2,0.6,-0.03,0.09,0.2,0.22,0.2,0.07,0.16,0.08,0.16,0.08,0.47
