,num_USA,num_rest,num_total,ratio_USA,new_ratio_USA_Random,new_ratio_USA_MostPop,new_ratio_USA_UserKNN,new_ratio_USA_MF,new_ratio_USA_PMF,new_ratio_USA_BPR,new_ratio_USA_NMF,new_ratio_USA_WMF,new_ratio_USA_PF,new_ratio_USA_NeuMF,new_ratio_USA_VAECF
255618,3,2,5,0.6,0.8,0.8,0.8,0.7,0.8,0.8,0.5,0.6,0.6,0.8,0.8
197664,3,2,5,0.6,0.7,0.8,0.8,0.5,0.7,0.8,0.6,0.7,0.9,0.8,1.0
120178,6,4,10,0.6,0.7,0.8,0.4,0.8,0.6,0.8,0.6,0.4,0.6,0.8,0.7
25109,3,2,5,0.6,0.6,0.8,0.6,0.6,0.7,0.8,0.7,0.7,0.6,0.8,0.9
254486,3,2,5,0.6,0.7,0.8,0.9,0.5,0.7,0.8,0.5,0.9,0.6,0.8,1.0
254417,3,2,5,0.6,0.8,0.8,0.6,0.4,0.7,0.8,0.5,0.8,0.8,0.8,0.4
154627,3,2,5,0.6,0.7,0.8,0.8,0.6,0.6,0.8,0.6,0.9,0.8,0.8,0.9
156483,3,2,5,0.6,0.7,0.8,0.9,0.6,0.7,0.8,0.5,0.6,1.0,0.8,1.0
198507,3,2,5,0.6,0.8,0.8,0.6,0.6,0.7,0.8,0.7,0.6,0.8,0.8,1.0
138849,3,2,5,0.6,0.8,0.8,1.0,0.6,0.6,0.8,0.5,0.7,0.5,0.8,1.0
154487,3,2,5,0.6,0.6,0.8,0.8,0.5,0.6,0.8,0.4,0.8,0.7,0.8,0.8
119326,3,2,5,0.6,0.8,0.8,0.6,0.5,0.5,0.8,0.7,0.5,1.0,0.8,1.0
121135,3,2,5,0.6,0.0,0.8,0.9,0.5,0.7,0.8,0.7,0.6,0.4,0.8,1.0
154346,3,2,5,0.6,0.7,0.8,0.7,0.2,0.6,0.8,0.6,0.7,0.9,0.8,0.5
157543,3,2,5,0.6,0.6,0.8,0.6,0.5,0.7,0.8,0.6,0.3,0.6,0.8,0.9
154176,3,2,5,0.6,0.8,0.8,0.5,0.5,0.7,0.8,0.5,0.4,0.3,0.8,0.6
154021,3,2,5,0.6,0.7,0.8,0.7,0.6,0.6,0.8,0.7,0.9,0.9,0.8,0.8
252698,3,2,5,0.6,0.6,0.8,0.9,0.6,0.6,0.8,0.7,0.7,0.7,0.8,0.9
157811,15,10,25,0.6,0.9,0.8,1.0,0.8,0.7,0.8,0.5,0.9,0.9,0.8,0.6
118414,3,2,5,0.6,0.7,0.8,0.8,0.7,0.7,0.8,0.4,0.8,0.8,0.8,1.0
200248,3,2,5,0.6,0.7,0.8,1.0,0.6,0.6,0.8,0.6,1.0,0.9,0.8,1.0
276167,3,2,5,0.6,0.3,0.8,0.3,0.4,0.6,0.8,0.7,0.4,0.5,0.8,0.5
189789,3,2,5,0.6,0.9,0.8,0.8,0.5,0.6,0.8,0.7,0.6,0.7,0.8,0.7
250006,3,2,5,0.6,0.5,0.8,0.5,0.7,0.6,0.8,0.6,0.5,0.6,0.8,0.8
83561,3,2,5,0.6,0.8,0.8,0.6,0.5,0.6,0.8,0.4,0.7,0.9,0.8,0.7
261567,3,2,5,0.6,0.8,0.8,0.6,0.7,0.7,0.8,0.3,0.4,0.5,0.8,0.5
32599,12,8,20,0.6,0.5,0.8,0.7,0.8,0.7,0.8,0.3,0.9,0.2,0.8,0.8
32641,3,2,5,0.6,0.8,0.8,0.8,0.5,0.6,0.8,0.6,0.5,0.8,0.8,1.0
85872,3,2,5,0.6,0.7,0.8,0.9,0.5,0.6,0.8,0.4,0.5,0.8,0.8,0.7
204040,3,2,5,0.6,0.8,0.8,0.8,0.6,0.7,0.9,0.5,0.7,0.9,0.8,1.0
32991,3,2,5,0.6,0.6,0.8,0.8,0.6,0.6,0.8,0.5,0.9,0.6,0.8,1.0
139548,3,2,5,0.6,0.7,0.8,0.9,0.6,0.8,0.8,0.6,0.7,0.9,0.8,1.0
204660,3,2,5,0.6,0.6,0.8,0.9,0.5,0.6,0.8,0.9,0.9,0.8,0.8,0.9
