,num_USA,num_rest,num_total,ratio_USA,new_ratio_USA_Random,new_ratio_USA_MostPop,new_ratio_USA_UserKNN,new_ratio_USA_MF,new_ratio_USA_PMF,new_ratio_USA_BPR,new_ratio_USA_NMF,new_ratio_USA_WMF,new_ratio_USA_PF,new_ratio_USA_NeuMF,new_ratio_USA_VAECF
225435,2,6,8,0.25,0.9,0.8,0.5,0.9,0.6,0.8,0.5,0.6,0.6,0.8,0.5
91425,1,3,4,0.25,0.7,0.8,0.5,0.4,0.7,0.8,0.3,0.2,0.6,0.8,0.6
69410,1,3,4,0.25,0.7,0.8,0.7,0.4,0.7,0.8,0.6,0.9,1.0,0.8,1.0
134483,3,9,12,0.25,0.3,0.8,0.5,0.7,0.6,0.8,0.4,0.9,0.6,0.8,0.3
112402,2,6,8,0.25,0.6,0.8,0.5,0.6,0.6,0.8,0.6,0.4,0.6,0.8,0.3
104311,3,9,12,0.25,0.9,0.8,0.5,0.6,0.7,0.8,0.5,0.3,0.5,0.8,0.7
170155,1,3,4,0.25,0.5,0.8,0.7,0.5,0.6,0.8,0.4,0.5,0.9,0.8,0.9
122867,2,6,8,0.25,0.5,0.8,0.6,0.5,0.7,0.8,0.6,0.8,0.6,0.8,0.8
202358,2,6,8,0.25,0.7,0.8,0.6,0.6,0.6,0.8,0.1,0.5,0.7,0.8,0.6
96019,1,3,4,0.25,0.6,0.8,0.5,0.8,0.6,0.8,0.6,0.2,0.4,0.8,0.6
198982,1,3,4,0.25,0.5,0.8,0.3,0.4,0.7,0.8,0.2,0.3,0.8,0.8,0.6
11944,2,6,8,0.25,0.6,0.8,0.2,0.4,0.7,0.8,0.5,0.1,0.4,0.8,0.5
101550,1,3,4,0.25,0.6,0.8,0.8,0.6,0.6,0.8,0.3,0.7,0.9,0.8,0.5
238568,1,3,4,0.25,0.7,0.8,0.7,0.6,0.7,0.8,0.6,0.8,0.6,0.8,0.8
252785,2,6,8,0.25,0.4,0.8,0.4,0.6,0.6,0.8,0.6,0.5,0.9,0.8,0.5
50612,2,6,8,0.25,0.8,0.8,0.4,0.5,0.6,0.8,0.8,0.4,0.4,0.8,0.8
76019,6,18,24,0.25,0.8,0.8,0.1,0.7,0.7,0.8,0.7,0.2,0.5,0.8,0.6
52350,8,23,31,0.2580645161290322,0.3,0.8,0.1,0.7,0.6,0.8,0.8,0.6,0.2,0.8,0.3
247429,5,14,19,0.2631578947368421,0.5,0.8,0.0,0.4,0.6,0.8,0.2,0.0,0.7,0.8,0.6
164096,5,14,19,0.2631578947368421,0.3,0.8,0.4,0.6,0.6,0.8,0.8,0.4,0.8,0.8,0.4
229768,5,14,19,0.2631578947368421,1.0,0.8,0.2,0.4,0.3,0.8,0.8,0.4,0.4,0.8,0.2
242409,5,14,19,0.2631578947368421,0.5,0.8,0.3,0.7,0.6,0.8,0.4,0.7,0.8,0.8,0.7
216027,3,8,11,0.2727272727272727,0.6,0.8,0.7,0.6,0.7,0.8,0.7,0.3,0.4,0.8,0.4
206202,6,16,22,0.2727272727272727,0.9,0.8,0.2,0.5,0.7,0.8,0.7,0.2,0.6,0.8,0.5
234954,3,8,11,0.2727272727272727,0.8,0.8,0.6,0.7,0.7,0.8,0.7,0.5,0.9,0.8,0.6
161041,9,24,33,0.2727272727272727,0.7,0.8,0.7,0.5,0.8,0.8,0.6,0.6,0.5,0.8,0.5
129503,3,8,11,0.2727272727272727,0.5,0.8,0.7,0.5,0.6,0.8,0.7,0.5,0.9,0.8,0.6
252827,3,8,11,0.2727272727272727,0.5,0.8,0.4,0.5,0.7,0.8,0.7,0.5,0.5,0.8,0.7
28255,3,8,11,0.2727272727272727,0.6,0.8,0.4,0.7,0.7,0.8,0.4,0.3,0.9,0.8,0.8
254,7,18,25,0.28,0.6,0.8,0.2,0.7,0.7,0.8,0.6,0.2,0.2,0.8,0.5
265591,2,5,7,0.2857142857142857,0.8,0.8,0.2,0.4,0.6,0.8,0.5,0.5,0.6,0.8,0.7
12863,2,5,7,0.2857142857142857,0.6,0.8,0.4,0.6,0.6,0.8,0.5,0.4,0.4,0.8,0.5
228313,2,5,7,0.2857142857142857,0.5,0.8,0.2,0.5,0.7,0.8,0.4,0.5,0.5,0.8,0.8
106893,2,5,7,0.2857142857142857,0.7,0.8,0.8,0.8,0.9,0.8,0.3,0.6,0.9,0.8,0.6
