,count,Random,MostPop,UserKNN,MF,PMF,BPR,NMF,WMF,PF,NeuMF,VAECF
1740,0.0064526282656594,18,0,25,8,0,0,0,9,93,0,0
51,0.0064526282656594,20,0,9,5,0,0,0,8,0,0,0
2050,0.0064526282656594,13,0,36,0,0,0,0,23,58,0,57
1070,0.0064526282656594,13,0,19,37,0,0,6,8,0,0,0
3008,0.0064526282656594,9,0,22,0,0,0,0,6,88,0,0
2602,0.0064526282656594,15,0,24,0,0,0,0,19,110,0,24
1049,0.0064526282656594,15,0,11,10,0,0,0,7,58,0,28
1336,0.0064526282656594,14,0,46,10,0,0,0,45,102,0,0
2884,0.0064526282656594,12,0,60,0,3,0,0,60,0,0,103
3075,0.0064526282656594,13,0,24,4,2,0,0,7,0,0,49
1560,0.0062952470884482,20,0,33,0,0,0,1,11,35,0,50
2233,0.0062952470884482,12,0,9,0,0,0,0,0,0,0,0
2481,0.0062952470884482,8,0,24,57,0,0,0,22,44,0,0
992,0.0062952470884482,13,0,76,3,57,0,0,54,83,0,54
2975,0.0062952470884482,18,0,29,31,0,0,5,11,2,0,0
190,0.0062952470884482,14,0,25,1,0,0,0,8,72,0,131
191,0.0062952470884482,14,0,18,1,0,0,0,15,22,0,0
1438,0.0062952470884482,15,0,17,3,0,0,0,9,40,0,0
511,0.006137865911237,6,0,14,0,0,0,0,2,0,0,1
437,0.006137865911237,14,0,19,42,0,0,2,16,83,0,0
1516,0.006137865911237,17,0,10,2,0,0,0,13,60,0,0
269,0.006137865911237,13,0,15,27,0,0,0,5,0,0,0
2768,0.006137865911237,15,0,24,1,0,0,0,14,0,0,0
3154,0.006137865911237,8,0,20,3,0,0,0,4,0,0,0
3122,0.006137865911237,18,0,15,16,0,0,10,17,0,0,0
548,0.006137865911237,11,0,10,12,38,0,2,5,0,0,0
300,0.006137865911237,12,0,12,8,0,0,0,5,0,0,0
2335,0.006137865911237,20,0,18,3,0,0,0,1,0,0,0
2841,0.006137865911237,17,0,27,23,2,0,6,6,0,0,1
1172,0.006137865911237,10,0,22,0,0,0,0,7,0,0,0
2121,0.006137865911237,12,0,58,39,2,0,0,23,120,0,0
1439,0.0059804847340258,13,0,54,0,0,0,0,23,33,0,8
1499,0.0059804847340258,16,0,18,0,0,0,0,4,0,0,0
2660,0.0059804847340258,18,0,34,0,0,0,0,28,0,0,9
87,0.0059804847340258,15,0,11,0,0,0,0,11,0,0,0
2901,0.0059804847340258,19,0,14,0,0,0,0,1,86,0,0
23,0.0059804847340258,12,0,21,0,0,0,0,4,0,0,0
2573,0.0059804847340258,12,0,16,10,0,0,0,7,0,0,0
2587,0.0059804847340258,15,0,36,1,0,0,0,32,139,0,8
1840,0.0059804847340258,15,0,18,4,0,0,0,16,0,0,0
1464,0.0059804847340258,21,0,18,31,0,0,24,11,74,0,0
301,0.0059804847340258,8,0,9,3,1,0,0,4,94,0,0
2677,0.0059804847340258,9,0,18,1,0,0,0,5,87,0,38
844,0.0059804847340258,13,0,16,2,0,0,0,16,0,0,0
586,0.0058231035568146,11,0,32,11,2,0,0,21,131,0,0
39,0.0058231035568146,9,0,13,10,0,0,0,4,0,0,0
684,0.0058231035568146,13,0,15,27,0,0,17,8,0,0,0
834,0.0058231035568146,15,0,20,0,0,0,0,3,0,0,0
141,0.0058231035568146,11,0,18,0,0,0,0,20,83,0,0
1282,0.0058231035568146,11,0,15,2,2,0,0,4,0,0,0
175,0.0058231035568146,18,0,33,0,0,0,0,20,22,0,0
1323,0.0058231035568146,11,0,20,0,0,0,0,8,0,0,0
2457,0.0058231035568146,13,0,62,0,15,0,0,42,43,0,3
615,0.0058231035568146,16,0,29,14,0,0,0,18,0,0,0
850,0.0058231035568146,15,0,14,133,284,0,121,9,49,0,0
2048,0.0058231035568146,14,0,26,1,2,0,0,5,0,0,0
2051,0.0058231035568146,14,0,21,352,3024,0,6,23,127,0,0
370,0.0058231035568146,8,0,29,0,0,0,0,7,0,0,0
392,0.0058231035568146,14,0,14,0,3,0,0,3,0,0,1
369,0.0058231035568146,11,0,12,0,0,0,0,4,0,0,0
2091,0.0058231035568146,19,0,26,83,37,0,12,16,0,0,50
308,0.0058231035568146,10,0,22,0,0,0,0,11,0,0,0
95,0.0056657223796034,14,0,16,5,0,0,0,13,79,0,0
1686,0.0056657223796034,15,0,18,9,1,0,0,13,17,0,35
2235,0.0056657223796034,10,0,16,0,0,0,0,16,48,0,10
1870,0.0056657223796034,14,0,50,0,0,0,0,28,0,0,97
399,0.0056657223796034,19,0,19,11,0,0,6,11,0,0,0
2343,0.0056657223796034,10,0,32,0,0,0,0,13,2,0,77
2039,0.0056657223796034,10,0,36,21,0,0,2,33,44,0,26
1133,0.0056657223796034,12,0,15,0,0,0,0,8,0,0,0
2689,0.0056657223796034,18,0,33,0,0,0,0,7,0,0,0
1276,0.0056657223796034,11,0,14,0,0,0,0,9,0,0,23
2452,0.0056657223796034,13,0,20,0,0,0,0,17,0,0,0
1339,0.0056657223796034,9,0,27,5,0,0,0,25,82,0,0
85,0.0056657223796034,10,0,12,3,0,0,0,2,0,0,0
2759,0.0056657223796034,9,0,38,0,0,0,0,27,0,0,135
1748,0.0056657223796034,16,0,27,0,0,0,0,8,41,0,1
2736,0.0056657223796034,8,0,22,6,0,0,0,17,0,0,0
1021,0.0056657223796034,10,0,22,43,0,0,6,14,64,0,0
848,0.0056657223796034,13,0,32,8,0,0,0,21,0,0,9
2706,0.0056657223796034,16,0,9,0,0,0,0,5,0,0,0
1371,0.0055083412023921,14,0,8,2,0,0,0,1,0,0,0
441,0.0055083412023921,12,0,20,32,0,0,3,15,0,0,28
1776,0.0055083412023921,14,0,13,9,0,0,4,8,0,0,0
1419,0.0055083412023921,18,0,13,0,0,0,0,4,0,0,0
100,0.0055083412023921,21,0,4,4,0,0,0,9,0,0,0
1431,0.0055083412023921,9,0,12,0,0,0,0,3,10,0,0
1304,0.0055083412023921,12,0,12,1,0,0,0,8,0,0,0
1297,0.0055083412023921,9,0,25,16,0,0,0,9,80,0,0
1072,0.0055083412023921,15,0,50,0,0,0,0,28,0,0,79
367,0.0055083412023921,12,0,20,3,0,0,0,5,0,0,0
1554,0.0055083412023921,11,0,23,0,0,0,0,2,25,0,0
999,0.0053509600251809,12,0,15,4,5,0,0,14,0,0,0
24,0.0053509600251809,8,0,20,6,0,0,0,6,46,0,32
1819,0.0053509600251809,18,0,11,54,0,0,1,4,63,0,0
1286,0.0053509600251809,9,0,13,4,0,0,0,9,0,0,0
1400,0.0053509600251809,11,0,35,1,0,0,0,8,0,0,0
1440,0.0053509600251809,12,0,24,102,5,0,14,23,0,0,0
3068,0.0053509600251809,16,0,23,126,0,0,129,20,47,0,69
219,0.0053509600251809,14,0,31,4,0,0,0,30,0,0,78
249,0.0053509600251809,15,0,22,4,1,0,0,26,99,0,0
3167,0.0053509600251809,12,0,16,1,0,0,2,1,0,0,0
26,0.0053509600251809,11,0,16,9,0,0,0,9,0,0,66
1981,0.0053509600251809,19,0,60,0,4,0,0,31,0,0,81
378,0.0053509600251809,13,0,45,10,0,0,39,20,0,0,0
163,0.0053509600251809,16,0,8,0,14,0,0,1,0,0,0
1570,0.0053509600251809,11,0,4,0,3,0,0,7,27,0,0
1566,0.0053509600251809,22,0,19,22,0,0,29,16,0,0,79
159,0.0053509600251809,7,0,16,2,0,0,0,13,41,0,39
703,0.0053509600251809,11,0,34,9,0,0,0,21,130,0,0
819,0.0053509600251809,14,0,14,0,0,0,0,2,35,0,25
151,0.0053509600251809,17,0,12,50,0,0,85,3,0,0,0
217,0.0053509600251809,14,0,35,0,0,0,0,27,0,0,122
1341,0.0053509600251809,17,0,11,14,0,0,67,5,85,0,0
1664,0.0053509600251809,10,0,18,158,81,0,31,16,52,0,0
730,0.0053509600251809,6,0,13,5,0,0,4,7,63,0,0
366,0.0051935788479697,9,0,20,0,0,0,0,7,0,0,31
406,0.0051935788479697,17,0,14,18,1,0,23,7,0,0,4
1462,0.0051935788479697,17,0,17,1,0,0,0,12,96,0,0
1558,0.0051935788479697,21,0,11,13,0,0,0,8,53,0,0
2642,0.0051935788479697,12,0,11,18,0,0,1,14,0,0,22
2946,0.0051935788479697,10,0,23,1,0,0,0,13,0,0,0
1725,0.0051935788479697,13,0,57,26,0,0,0,19,98,0,0
770,0.0051935788479697,10,0,33,0,0,0,0,29,0,0,43
218,0.0051935788479697,16,0,50,4,101,0,0,73,0,0,94
597,0.0051935788479697,11,0,19,3,0,0,2,9,0,0,0
2693,0.0051935788479697,16,0,17,4,0,0,0,12,0,0,0
142,0.0051935788479697,14,0,21,0,0,0,0,14,0,0,29
1612,0.0051935788479697,16,0,14,0,0,0,0,3,0,0,0
1022,0.0051935788479697,17,0,22,1,0,0,0,4,0,0,0
2934,0.0051935788479697,14,0,9,1,2,0,0,4,0,0,30
193,0.0051935788479697,16,0,17,6,0,0,0,17,0,0,0
1311,0.0051935788479697,11,0,15,1,0,0,0,17,0,0,0
2682,0.0051935788479697,16,0,29,253,960,0,18,49,43,0,0
1140,0.0051935788479697,23,0,12,0,0,0,0,5,0,0,0
2210,0.0051935788479697,19,0,8,0,0,0,0,2,0,0,0
2819,0.0050361976707585,12,0,15,13,0,0,5,16,0,0,0
1474,0.0050361976707585,18,0,36,47,19,0,1,21,0,0,0
1475,0.0050361976707585,15,0,38,75,184,0,0,29,0,0,0
1011,0.0050361976707585,16,0,15,16,0,0,41,11,1,0,0
2057,0.0050361976707585,14,0,11,0,0,0,0,6,0,0,0
1654,0.0050361976707585,15,0,18,1,0,0,0,8,0,0,0
1512,0.0050361976707585,14,0,13,3,0,0,0,21,108,0,0
3142,0.0050361976707585,15,0,14,0,0,0,0,6,0,0,0
1034,0.0050361976707585,20,0,15,0,6,0,9,5,0,0,79
617,0.0050361976707585,18,0,13,0,0,0,0,5,0,0,0
2299,0.0050361976707585,20,0,19,20,0,0,4,5,0,0,0
1684,0.0050361976707585,13,0,12,291,0,0,15,9,80,0,0
499,0.0050361976707585,21,0,15,3,0,0,3,6,0,0,1
695,0.0050361976707585,12,0,17,35,1,0,15,10,27,0,0
1534,0.0050361976707585,12,0,10,0,0,0,0,3,0,0,0
2855,0.0050361976707585,17,0,11,1,0,0,12,10,0,0,0
1134,0.0050361976707585,18,0,17,0,0,0,3,10,0,0,0
589,0.0050361976707585,16,0,25,4,0,0,0,3,0,0,0
1552,0.0050361976707585,13,0,16,0,0,0,0,8,52,0,0
2500,0.0050361976707585,16,0,16,0,0,0,0,6,0,0,0
2498,0.0050361976707585,11,0,12,0,0,0,1,8,0,0,0
3063,0.0050361976707585,14,0,23,11,0,0,0,21,78,0,34
2526,0.0050361976707585,12,0,35,19,10,0,0,12,0,0,0
2835,0.0050361976707585,11,0,14,0,0,0,0,4,73,0,4
523,0.0050361976707585,17,0,8,0,0,0,0,7,56,0,0
3013,0.0048788164935473,14,0,6,0,0,0,0,5,20,0,0
1756,0.0048788164935473,17,0,20,46,0,0,0,9,60,0,0
592,0.0048788164935473,12,0,17,25,14,0,0,10,20,0,0
1146,0.0048788164935473,9,0,12,24,0,0,9,3,67,0,0
2279,0.0048788164935473,12,0,33,2,0,0,0,28,0,0,99
3032,0.0048788164935473,11,0,13,13,0,0,0,29,0,0,0
3734,0.0048788164935473,15,0,7,1,0,0,0,2,0,0,0
1008,0.0048788164935473,19,0,21,0,1,0,0,9,0,0,0
2984,0.0048788164935473,11,0,15,0,0,0,0,6,0,0,0
986,0.0048788164935473,19,0,13,0,0,0,0,8,0,0,0
1745,0.0048788164935473,12,0,8,4,0,0,1,1,0,0,0
1308,0.0048788164935473,11,0,5,9,0,0,4,2,0,0,0
1105,0.0048788164935473,19,0,5,3,0,0,0,3,0,0,0
3272,0.0048788164935473,20,0,14,1,0,0,0,7,0,0,0
1951,0.0048788164935473,13,0,18,282,4337,0,33,9,0,0,0
1523,0.0048788164935473,14,0,9,0,0,0,0,7,0,0,0
2163,0.0048788164935473,9,0,6,0,0,0,0,0,0,0,2
82,0.0048788164935473,14,0,11,0,0,0,0,3,0,0,0
1268,0.0048788164935473,21,0,3,0,1,0,0,2,0,0,0
1468,0.0048788164935473,12,0,13,30,0,0,10,8,0,0,0
4062,0.0048788164935473,15,0,26,8,0,0,0,14,40,0,0
1232,0.0048788164935473,20,0,8,0,0,0,42,4,0,0,0
1491,0.0048788164935473,21,0,2,0,1,0,20,0,0,0,0
1159,0.0048788164935473,13,0,18,282,3101,0,455,14,0,0,0
174,0.0048788164935473,15,0,9,1,0,0,0,3,51,0,0
955,0.0048788164935473,9,0,10,114,0,0,0,5,0,0,0
1259,0.0048788164935473,9,0,20,21,0,0,0,19,0,0,3
1504,0.0048788164935473,9,0,4,0,0,0,1,3,0,0,0
836,0.0048788164935473,17,0,14,0,0,0,0,2,0,0,0
664,0.0048788164935473,12,0,10,0,0,0,0,1,0,0,0
905,0.0048788164935473,11,0,13,6,0,0,0,10,29,0,0
1519,0.0048788164935473,19,0,12,10,0,0,0,12,0,0,0
1979,0.0048788164935473,12,0,43,0,0,0,0,27,0,0,57
1665,0.0048788164935473,16,0,13,0,0,0,0,6,0,0,0
2074,0.0047214353163361,14,0,9,0,0,0,0,1,0,0,0
461,0.0047214353163361,15,0,15,3,0,0,0,18,0,0,0
2063,0.0047214353163361,10,0,16,2,0,0,0,10,0,0,0
373,0.0047214353163361,20,0,12,5,0,0,0,10,0,0,0
2258,0.0047214353163361,12,0,8,0,0,0,0,2,0,0,0
1228,0.0047214353163361,11,0,23,0,0,0,0,22,0,0,59
1188,0.0047214353163361,23,0,3,0,12,0,0,1,0,0,0
4118,0.0047214353163361,6,0,8,0,0,0,0,1,0,0,0
2200,0.0047214353163361,19,0,41,7,8,0,0,43,0,0,0
536,0.0047214353163361,11,0,13,2,0,0,1,6,0,0,0
1088,0.0047214353163361,14,0,6,1,0,0,2,3,0,0,0
1410,0.0047214353163361,12,0,8,0,0,0,0,1,0,0,0
1980,0.0047214353163361,15,0,36,0,0,0,0,22,0,0,65
3714,0.0047214353163361,20,0,17,6,0,0,0,18,0,0,0
1466,0.0047214353163361,8,0,19,12,0,0,0,7,33,0,0
162,0.0047214353163361,21,0,18,0,1,0,0,38,0,0,63
564,0.0047214353163361,10,0,8,0,0,0,0,10,0,0,0
747,0.0047214353163361,17,0,11,0,0,0,0,4,0,0,0
1673,0.0047214353163361,9,0,10,0,0,0,0,1,0,0,0
557,0.0047214353163361,14,0,13,15,0,0,0,6,0,0,1
1182,0.0047214353163361,13,0,8,1,0,0,0,2,0,0,0
2020,0.0047214353163361,13,0,9,1,0,0,0,2,0,0,0
1320,0.0047214353163361,19,0,17,0,0,0,0,4,0,0,1
340,0.0047214353163361,16,0,3,3,0,0,0,1,0,0,0
2411,0.0047214353163361,15,0,12,3,0,0,0,9,0,0,0
3424,0.0047214353163361,14,0,23,0,0,0,0,20,48,0,0
294,0.0047214353163361,19,0,13,1,0,0,0,6,0,0,0
2177,0.0045640541391249,13,0,14,4,0,0,1,6,0,0,9
314,0.0045640541391249,16,0,14,2,0,0,5,4,0,0,0
348,0.0045640541391249,14,0,19,2,0,0,0,6,58,0,0
2141,0.0045640541391249,13,0,2,10,0,0,3,6,0,0,1
67,0.0045640541391249,7,0,12,37,2,0,67,10,0,0,0
1568,0.0045640541391249,23,0,9,79,1304,0,121,11,19,0,0
2985,0.0045640541391249,13,0,9,9,0,0,2,7,0,0,0
304,0.0045640541391249,12,0,19,12,2,0,0,8,0,0,0
1562,0.0045640541391249,18,0,6,1,1,0,0,2,0,0,7
2968,0.0045640541391249,8,0,12,6,0,0,4,4,0,0,0
890,0.0045640541391249,19,0,6,0,0,0,3,2,0,0,0
411,0.0045640541391249,13,0,16,4,0,0,0,3,57,0,0
1871,0.0045640541391249,10,0,30,0,0,0,0,24,0,0,78
1186,0.0045640541391249,10,0,15,1,0,0,1,6,0,0,0
1711,0.0045640541391249,15,0,10,7,1,0,2,12,71,0,0
1189,0.0045640541391249,16,0,7,0,0,0,18,3,0,0,0
3246,0.0045640541391249,17,0,12,1,0,0,0,2,86,0,0
1083,0.0045640541391249,16,0,13,2,0,0,0,12,0,0,19
2914,0.0045640541391249,14,0,12,2,0,0,0,11,0,0,0
616,0.0045640541391249,8,0,8,0,0,0,0,1,0,0,0
549,0.0045640541391249,18,0,16,80,82,0,37,15,0,0,1
1138,0.0045640541391249,17,0,11,0,0,0,0,1,0,0,0
2014,0.0045640541391249,12,0,21,0,0,0,0,12,48,0,2
1891,0.0045640541391249,12,0,8,0,0,0,0,5,0,0,0
2923,0.0045640541391249,8,0,19,0,0,0,0,12,0,0,0
929,0.0044066729619137,12,0,11,0,0,0,0,3,51,0,0
212,0.0044066729619137,17,0,16,0,0,0,0,18,0,0,1
1652,0.0044066729619137,16,0,9,0,0,0,0,3,0,0,0
1029,0.0044066729619137,14,0,6,0,0,0,0,6,0,0,0
2150,0.0044066729619137,18,0,11,0,0,0,0,2,0,0,0
1065,0.0044066729619137,9,0,8,0,0,0,0,7,57,0,0
3716,0.0044066729619137,15,0,12,1,0,0,0,1,0,0,0
1713,0.0044066729619137,13,0,14,4,0,0,0,8,0,0,0
1769,0.0044066729619137,15,0,5,2,0,0,0,4,0,0,0
1239,0.0044066729619137,13,0,11,3,0,0,0,2,14,0,0
1253,0.0044066729619137,18,0,15,0,4,0,1,11,20,0,0
3596,0.0044066729619137,14,0,29,13,0,0,0,13,0,0,35
1287,0.0044066729619137,20,0,10,0,0,0,0,8,0,0,0
916,0.0044066729619137,9,0,15,6,0,0,0,6,79,0,0
423,0.0044066729619137,22,0,12,0,0,0,0,10,0,0,0
652,0.0044066729619137,11,0,11,9,0,0,0,3,0,0,0
1899,0.0044066729619137,11,0,14,1,0,0,0,6,77,0,0
1791,0.0044066729619137,11,0,31,2,0,0,0,25,57,0,0
2413,0.0044066729619137,14,0,13,0,0,0,0,7,0,0,0
3143,0.0044066729619137,16,0,13,2,0,0,0,10,0,0,5
2451,0.0044066729619137,15,0,10,0,0,0,0,0,0,0,0
2458,0.0044066729619137,13,0,45,0,0,0,0,44,0,0,0
313,0.0044066729619137,14,0,5,0,0,0,0,5,33,0,1
1412,0.0042492917847025,16,0,2,0,0,0,5,0,0,0,0
3334,0.0042492917847025,13,0,15,44,2491,0,0,14,0,0,0
285,0.0042492917847025,17,0,21,1,0,0,0,17,61,0,0
3124,0.0042492917847025,13,0,11,15,0,0,0,5,62,0,0
2425,0.0042492917847025,16,0,6,0,0,0,0,7,0,0,0
2625,0.0042492917847025,13,0,33,10,0,0,7,8,0,0,0
2219,0.0042492917847025,10,0,8,6,0,0,15,12,25,0,0
1059,0.0042492917847025,16,0,13,0,0,0,1,7,0,0,4
1420,0.0042492917847025,7,0,6,0,0,0,0,5,0,0,0
726,0.0042492917847025,11,0,17,8,0,0,2,16,61,0,36
925,0.0042492917847025,10,0,8,0,0,0,2,1,0,0,0
2339,0.0042492917847025,10,0,17,1,1,0,0,9,15,0,0
1290,0.0042492917847025,16,0,13,5,0,0,3,15,0,0,0
2445,0.0042492917847025,14,0,15,0,0,0,0,8,0,0,38
833,0.0042492917847025,13,0,11,1,0,0,0,4,0,0,0
734,0.0042492917847025,15,0,7,2,0,0,1,0,0,0,0
2148,0.0042492917847025,18,0,7,0,0,0,0,6,0,0,0
3816,0.0042492917847025,19,0,18,0,0,0,0,9,0,0,19
3038,0.0042492917847025,10,0,15,0,0,0,0,12,0,0,0
3847,0.0042492917847025,10,0,11,9,0,0,0,9,0,0,0
173,0.0042492917847025,10,0,22,0,0,0,0,25,47,0,0
1734,0.0042492917847025,17,0,11,8,0,0,9,2,0,0,0
1806,0.0042492917847025,22,0,5,0,0,0,0,4,0,0,0
72,0.0042492917847025,9,0,19,0,0,0,0,12,0,0,0
2432,0.0042492917847025,13,0,11,2,0,0,20,11,0,0,0
3952,0.0042492917847025,18,0,9,32,0,0,34,10,84,0,0
1771,0.0042492917847025,13,0,14,6,6,0,38,14,0,0,11
1941,0.0042492917847025,14,0,6,0,0,0,0,7,0,0,0
131,0.0042492917847025,14,0,22,0,0,0,0,18,0,0,0
1636,0.0042492917847025,17,0,18,0,0,0,0,4,0,0,0
681,0.0042492917847025,11,0,9,0,0,0,0,1,41,0,0
365,0.0042492917847025,12,0,9,0,0,0,0,1,0,0,0
1241,0.0042492917847025,15,0,1,0,0,0,0,0,0,0,0
397,0.0042492917847025,15,0,10,0,0,0,0,3,11,0,0
886,0.0042492917847025,12,0,10,20,0,0,17,10,73,0,0
3692,0.0040919106074913,12,0,6,0,0,0,0,0,0,0,0
2071,0.0040919106074913,18,0,11,0,0,0,0,6,0,0,0
1633,0.0040919106074913,12,0,29,0,0,0,0,12,70,0,0
3071,0.0040919106074913,11,0,10,0,0,0,0,7,19,0,0
502,0.0040919106074913,18,0,12,1,0,0,0,11,0,0,1
613,0.0040919106074913,11,0,2,1,29,0,1,1,0,0,0
2365,0.0040919106074913,21,0,13,8,0,0,26,4,29,0,0
129,0.0040919106074913,13,0,3,2,0,0,0,1,0,0,0
215,0.0040919106074913,13,0,9,0,0,0,0,8,0,0,0
327,0.0040919106074913,13,0,9,0,0,0,0,3,24,0,0
1576,0.0040919106074913,9,0,7,0,0,0,0,5,39,0,0
3288,0.0040919106074913,16,0,4,0,0,0,0,1,0,0,0
418,0.0040919106074913,16,0,12,6,0,0,2,8,0,0,0
2755,0.0040919106074913,13,0,15,1,2,0,0,10,0,0,17
3254,0.0040919106074913,17,0,7,12,0,0,14,7,0,0,0
1267,0.0040919106074913,13,0,18,0,0,0,0,3,0,0,0
1561,0.0040919106074913,15,0,8,0,0,0,0,7,0,0,1
254,0.0040919106074913,14,0,16,15,0,0,5,5,0,0,0
1574,0.0040919106074913,9,0,15,0,0,0,0,3,0,0,0
1385,0.0040919106074913,16,0,12,0,0,0,0,1,0,0,0
208,0.0040919106074913,20,0,12,0,0,0,0,0,0,0,22
1650,0.0040919106074913,15,0,11,7,4,0,0,4,0,0,0
1407,0.0040919106074913,13,0,0,0,0,0,0,0,0,0,0
430,0.0040919106074913,12,0,5,0,0,0,0,4,0,0,0
2321,0.0040919106074913,13,0,4,3,0,0,8,5,0,0,0
3051,0.0040919106074913,13,0,11,8,0,0,0,3,0,0,1
714,0.0040919106074913,18,0,9,0,0,0,0,5,0,0,8
2847,0.0040919106074913,12,0,13,0,0,0,0,2,0,0,0
1240,0.0040919106074913,17,0,29,0,0,0,12,14,0,0,0
1190,0.0040919106074913,10,0,8,1,0,0,0,1,52,0,33
1056,0.0040919106074913,21,0,16,17,0,0,5,3,0,0,6
1192,0.0040919106074913,15,0,4,0,0,0,0,3,0,0,0
1250,0.0040919106074913,8,0,2,2,0,0,3,2,0,0,0
2807,0.0040919106074913,17,0,5,0,0,0,0,4,0,0,0
3459,0.0040919106074913,0,0,9,0,0,0,0,3,0,0,1
1284,0.0040919106074913,11,0,5,1,0,0,0,7,0,0,0
144,0.0040919106074913,14,0,7,0,0,0,0,4,0,0,0
334,0.0040919106074913,8,0,8,1,0,0,0,2,0,0,0
4283,0.0040919106074913,17,0,5,0,0,0,0,7,0,0,0
1926,0.0040919106074913,10,0,9,14,0,0,1,7,15,0,0
1615,0.0040919106074913,16,0,6,7,0,0,1,2,0,0,0
895,0.0039345294302801,11,0,11,9,0,0,0,13,0,0,0
3735,0.0039345294302801,10,0,19,17,5,0,4,6,0,0,0
1634,0.0039345294302801,26,0,19,2,0,0,1,10,0,0,0
1377,0.0039345294302801,14,0,7,7,0,0,58,1,0,0,0
841,0.0039345294302801,8,0,7,1,0,0,0,4,0,0,0
1398,0.0039345294302801,8,0,15,8,0,0,1,12,0,0,0
2191,0.0039345294302801,12,0,18,111,0,0,18,14,65,0,95
1289,0.0039345294302801,15,0,6,1,0,0,12,0,0,0,11
513,0.0039345294302801,16,0,8,1,0,0,0,5,1,0,0
3170,0.0039345294302801,15,0,12,16,0,0,9,1,0,0,0
3295,0.0039345294302801,12,0,10,6,0,0,22,4,0,0,0
949,0.0039345294302801,12,0,7,0,0,0,0,4,0,0,7
1217,0.0039345294302801,13,0,6,0,0,0,3,4,0,0,0
1127,0.0039345294302801,27,0,9,2,0,0,0,3,55,0,0
2539,0.0039345294302801,13,0,5,1,0,0,0,3,22,0,0
2527,0.0039345294302801,12,0,32,0,1,0,2,4,0,0,0
1227,0.0039345294302801,14,0,9,0,0,0,6,8,1,0,0
3482,0.0039345294302801,15,0,5,0,0,0,0,1,0,0,0
1099,0.0039345294302801,16,0,2,2,0,0,8,1,0,0,0
3543,0.0039345294302801,16,0,2,0,0,0,0,0,0,0,0
3448,0.0039345294302801,18,0,18,1,0,0,0,4,0,0,2
3191,0.0039345294302801,13,0,14,0,0,0,0,5,0,0,0
3751,0.0039345294302801,14,0,8,0,0,0,0,4,0,0,0
2737,0.0039345294302801,13,0,8,5,0,0,0,7,0,0,0
2712,0.0039345294302801,11,0,4,1,0,0,0,3,0,0,0
347,0.0039345294302801,10,0,13,72,0,0,0,16,0,0,0
1495,0.0039345294302801,13,0,8,2,0,0,0,2,0,0,0
1415,0.0039345294302801,18,0,11,9,0,0,0,8,0,0,6
2840,0.0039345294302801,10,0,3,1,0,0,0,4,0,0,0
4602,0.0039345294302801,13,0,13,0,0,0,0,14,0,0,0
407,0.0039345294302801,10,0,7,2,0,0,0,5,33,0,0
722,0.0039345294302801,9,0,13,1,0,0,0,10,0,0,0
216,0.0039345294302801,10,0,16,3,0,0,0,21,0,0,0
412,0.0039345294302801,8,0,12,14,0,0,4,3,0,0,0
2612,0.0039345294302801,19,0,3,0,0,0,0,4,0,0,0
3007,0.0037771482530689,9,0,6,76,358,0,1,5,0,0,0
1206,0.0037771482530689,9,0,4,0,0,0,0,1,0,0,2
1863,0.0037771482530689,17,0,11,2,0,0,58,6,0,0,0
930,0.0037771482530689,12,0,9,0,0,0,0,5,0,0,0
1955,0.0037771482530689,14,0,5,0,0,0,0,2,0,0,11
2734,0.0037771482530689,13,0,8,11,0,0,5,7,0,0,0
691,0.0037771482530689,18,0,4,16,0,0,0,2,0,0,0
2326,0.0037771482530689,12,0,8,0,0,0,0,4,0,0,0
2632,0.0037771482530689,10,0,13,0,0,0,0,7,65,0,0
2764,0.0037771482530689,14,0,3,0,0,0,0,2,0,0,0
1294,0.0037771482530689,13,0,15,27,0,0,12,9,0,0,0
2704,0.0037771482530689,14,0,3,0,0,0,0,7,0,0,1
3329,0.0037771482530689,9,0,21,0,0,0,0,11,0,0,0
640,0.0037771482530689,13,0,6,6,1,0,24,4,0,0,0
1958,0.0037771482530689,6,0,10,6,0,0,0,0,0,0,0
699,0.0037771482530689,12,0,7,6,0,0,0,2,0,0,0
1184,0.0037771482530689,23,0,7,2,0,0,0,2,0,0,0
1522,0.0037771482530689,19,0,14,2,0,0,2,8,0,0,0
2802,0.0037771482530689,11,0,7,69,0,0,73,6,61,0,0
719,0.0037771482530689,15,0,12,261,3,0,157,9,0,0,0
2291,0.0037771482530689,15,0,19,1,0,0,3,8,22,0,59
5288,0.0037771482530689,8,0,5,1,0,0,1,4,0,0,17
709,0.0037771482530689,11,0,12,0,0,0,0,2,0,0,0
2831,0.0037771482530689,15,0,10,0,0,0,0,2,0,0,0
3135,0.0037771482530689,21,0,14,0,0,0,0,13,0,0,8
539,0.0037771482530689,14,0,9,0,2,0,0,9,0,0,0
224,0.0037771482530689,13,0,7,0,0,0,0,6,0,0,2
624,0.0037771482530689,13,0,4,3,0,0,3,6,0,0,0
4252,0.0037771482530689,12,0,12,0,0,0,0,3,0,0,0
3550,0.0037771482530689,18,0,13,0,0,0,0,6,0,0,0
62,0.0037771482530689,16,0,9,0,0,0,0,5,0,0,0
123,0.0037771482530689,20,0,15,0,1,0,0,10,0,0,0
623,0.0037771482530689,14,0,14,3,0,0,0,11,0,0,25
