,num_female,num_male,num_other,num_unknown,num_total,ratio_female,male_female_difference,new_male_female_difference_Random,new_male_female_difference_MostPop,new_male_female_difference_UserKNN,new_male_female_difference_MF,new_male_female_difference_PMF,new_male_female_difference_BPR,new_male_female_difference_NMF,new_male_female_difference_WMF,new_male_female_difference_PF,new_male_female_difference_NeuMF,new_male_female_difference_VAECF
41086,4,1,0,0,5,0.8,-0.6,-0.11,0.09,-0.06,0.16,0.41,0.07,0.17,-0.08,-0.07,0.08,-0.31
191638,4,1,0,0,5,0.8,-0.6,-0.04,0.09,-0.17,0.2,0.02,0.07,0.24,0.03,-0.1,0.08,-0.08
164425,4,1,0,0,5,0.8,-0.6,0.16,0.09,0.1,0.15,0.06,0.07,0.19,-0.11,0.11,0.08,-0.28
73548,4,1,0,0,5,0.8,-0.6,0.03,0.09,-0.08,0.35,0.22,0.07,0.21,-0.3,-0.15,0.08,0.25
25890,4,1,0,0,5,0.8,-0.6,0.07,0.09,0.0,0.3,0.23,0.07,0.21,0.12,0.15,0.08,0.39
99997,3,0,0,2,5,0.6,-0.6,0.12,0.09,0.09,0.27,0.19,0.07,0.3,0.04,-0.03,0.08,-0.08
224209,4,1,0,0,5,0.8,-0.6,-0.03,0.09,-0.16,0.25,-0.03,0.07,0.28,-0.27,0.34,0.08,-0.22
138239,8,2,0,0,10,0.8,-0.6,-0.01,0.09,-0.1,0.26,0.34,0.07,0.25,0.09,0.01,0.08,-0.08
16798,4,1,0,0,5,0.8,-0.6,-0.04,0.09,-0.11,0.28,0.18,0.07,0.14,-0.1,-0.03,0.08,0.12
244925,4,1,0,0,5,0.8,-0.6,0.02,0.09,-0.03,0.3,0.0,0.07,0.25,-0.16,-0.01,0.08,0.11
125133,4,1,0,0,5,0.8,-0.6,0.03,0.09,-0.02,0.14,0.1,0.09,0.2,0.2,0.15,0.08,0.15
191716,15,3,0,2,20,0.75,-0.6,0.09,0.09,-0.37,0.35,0.45,0.07,0.11,-0.27,-0.08,0.08,-0.01
97160,3,0,0,2,5,0.6,-0.6,0.01,0.09,-0.18,0.28,-0.06,0.07,0.15,-0.27,0.03,0.08,-0.59
219387,4,1,0,0,5,0.8,-0.6,-0.05,0.09,-0.47,0.24,-0.07,0.07,0.05,-0.52,-0.11,0.08,-0.78
225996,16,4,0,0,20,0.8,-0.6,0.17,0.09,-0.64,0.15,0.27,0.07,0.17,-0.57,-0.51,0.08,-0.36
242878,4,1,0,0,5,0.8,-0.6,0.06,0.09,-0.17,0.29,0.1,0.07,0.27,0.0,-0.41,0.08,-0.08
70192,4,1,0,0,5,0.8,-0.6,0.04,0.09,0.2,0.18,0.0,0.07,0.18,0.0,0.08,0.08,0.27
141127,4,1,0,0,5,0.8,-0.6,0.02,0.09,-0.34,0.26,0.21,0.07,0.27,0.05,-0.35,0.08,0.16
247278,4,1,0,0,5,0.8,-0.6,-0.02,0.09,-0.04,0.18,0.16,0.07,0.18,0.1,0.12,0.08,0.08
167052,4,1,0,0,5,0.8,-0.6,0.05,0.09,0.05,0.25,0.17,0.07,0.14,-0.02,-0.13,0.08,0.07
76873,4,1,0,0,5,0.8,-0.6,-0.01,0.09,-0.02,0.25,0.05,0.07,0.09,0.06,0.01,0.08,0.02
128622,4,1,0,0,5,0.8,-0.6,-0.02,0.09,-0.07,0.09,0.19,0.07,0.3,0.07,0.0,0.08,-0.1
190350,4,1,0,0,5,0.8,-0.6,-0.08,0.09,0.22,0.32,-0.12,0.07,0.12,-0.02,-0.05,0.08,0.04
143400,4,1,0,0,5,0.8,-0.6,0.09,0.09,-0.28,0.35,0.18,0.07,0.2,-0.3,0.16,0.08,-0.14
52670,4,1,0,0,5,0.8,-0.6,-0.01,0.09,-0.01,0.3,0.2,0.07,0.18,0.13,-0.14,0.08,0.29
72470,4,1,0,0,5,0.8,-0.6,0.21,0.09,-0.17,0.17,0.19,0.07,0.11,0.2,-0.03,0.08,0.07
244622,4,1,0,0,5,0.8,-0.6,0.05,0.09,-0.23,0.3,-0.01,0.07,0.11,-0.27,-0.11,0.08,0.16
251495,8,2,0,0,10,0.8,-0.6,0.03,0.09,-0.06,0.28,0.22,0.07,0.19,0.14,-0.15,0.08,0.05
244662,8,2,0,0,10,0.8,-0.6,0.03,0.09,-0.08,0.15,0.08,0.07,0.22,-0.15,0.43,0.08,-0.07
73003,4,1,0,0,5,0.8,-0.6,0.15,0.09,-0.18,0.23,-0.09,0.07,0.3,-0.25,-0.09,0.08,-0.11
220635,4,1,0,0,5,0.8,-0.6,-0.07,0.09,-0.37,0.22,0.16,0.07,0.2,0.2,0.22,0.08,-0.22
189104,8,2,0,0,10,0.8,-0.6,-0.03,0.09,-0.33,0.17,0.03,0.07,0.29,-0.24,-0.31,0.08,-0.55
52532,4,1,0,0,5,0.8,-0.6,0.09,0.09,-0.22,0.2,0.12,0.07,0.12,-0.1,-0.23,0.08,-0.12
163759,4,1,0,0,5,0.8,-0.6,0.07,0.09,-0.57,0.26,-0.07,0.07,0.18,-0.44,-0.27,0.08,-0.94
30290,4,1,0,0,5,0.8,-0.6,-0.13,0.09,-0.06,0.21,0.12,0.07,0.11,0.03,0.43,0.08,-0.2
243863,4,1,0,0,5,0.8,-0.6,-0.19,0.09,-0.07,0.23,0.09,0.07,0.26,0.21,-0.03,0.08,0.55
190409,4,1,0,0,5,0.8,-0.6,-0.09,0.09,-0.64,0.3,-0.02,0.07,0.35,-0.38,-0.41,0.08,-0.68
71183,4,1,0,0,5,0.8,-0.6,-0.03,0.09,0.18,0.2,0.13,0.07,0.23,-0.14,-0.21,0.08,0.16
143427,4,1,0,0,5,0.8,-0.6,0.06,0.09,0.04,0.22,0.34,0.07,0.13,0.26,0.01,0.08,-0.73
3371,14,2,0,4,20,0.7,-0.6,0.03,0.09,-0.11,-0.01,0.05,0.07,0.29,-0.1,0.44,0.08,-0.72
143103,4,1,0,0,5,0.8,-0.6,-0.09,0.09,-0.04,0.34,0.22,0.07,0.16,0.09,-0.1,0.08,0.04
223816,8,2,0,0,10,0.8,-0.6,0.02,0.09,-0.23,0.26,0.41,0.07,0.13,-0.27,0.04,0.08,-0.23
201475,4,1,0,0,5,0.8,-0.6,-0.18,0.09,0.22,0.07,0.03,0.07,0.16,0.17,-0.03,0.08,-0.03
99068,4,1,0,0,5,0.8,-0.6,0.1,0.09,-0.24,0.16,-0.12,0.07,0.17,-0.24,0.05,0.08,-0.24
98322,4,1,0,0,5,0.8,-0.6,-0.1,0.09,-0.23,0.26,0.27,0.07,0.06,0.0,0.01,0.08,-0.05
68309,4,1,0,0,5,0.8,-0.6,0.1,0.09,-0.07,0.28,0.21,0.07,0.11,0.05,0.29,0.08,-0.51
54193,6,0,0,4,10,0.6,-0.6,0.03,0.09,-0.25,0.28,0.13,0.07,0.23,-0.22,-0.28,0.08,-0.43
184354,4,1,0,0,5,0.8,-0.6,0.13,0.09,0.2,0.21,-0.06,0.07,0.31,-0.17,0.24,0.08,0.3
68581,4,1,0,0,5,0.8,-0.6,0.07,0.09,-0.1,0.28,0.07,0.07,0.18,0.09,0.24,0.08,0.11
81303,8,2,0,0,10,0.8,-0.6,-0.07,0.09,0.0,0.31,0.13,0.07,0.09,-0.17,0.13,0.08,-0.69
101887,4,1,0,0,5,0.8,-0.6,-0.01,0.09,-0.44,0.2,0.24,0.09,0.26,0.01,0.37,0.08,-0.51
194425,4,1,0,0,5,0.8,-0.6,-0.21,0.09,-0.1,0.18,0.19,0.07,0.16,0.14,-0.07,0.08,-0.16
258460,4,1,0,0,5,0.8,-0.6,-0.05,0.09,-0.26,0.18,0.11,0.07,0.17,-0.17,-0.28,0.08,-0.07
169450,4,1,0,0,5,0.8,-0.6,-0.2,0.09,0.14,0.24,-0.06,0.07,0.19,0.18,-0.01,0.08,-0.18
247998,4,1,0,0,5,0.8,-0.6,0.05,0.09,-0.3,0.28,0.05,0.07,0.1,-0.01,0.23,0.08,0.07
27313,4,1,0,0,5,0.8,-0.6,-0.04,0.09,0.07,0.24,0.06,0.07,0.37,0.19,0.02,0.08,0.17
101513,4,1,0,0,5,0.8,-0.6,0.11,0.09,-0.23,0.15,0.07,0.07,0.25,-0.33,0.08,0.08,-0.72
114643,4,1,0,0,5,0.8,-0.6,0.01,0.09,-0.03,0.23,0.21,0.07,0.17,0.01,-0.05,0.08,0.25
119671,8,2,0,0,10,0.8,-0.6,0.1,0.09,-0.05,0.26,0.04,0.07,0.3,-0.17,0.52,0.08,-0.33
266299,4,1,0,0,5,0.8,-0.6,-0.08,0.09,-0.11,0.04,0.16,0.07,0.19,-0.01,0.07,0.08,-0.12
222372,4,1,0,0,5,0.8,-0.6,-0.15,0.09,-0.01,0.24,0.34,0.07,0.27,0.23,0.06,0.08,0.49
129474,4,1,0,0,5,0.8,-0.6,0.06,0.09,-0.08,0.2,-0.08,0.07,0.19,-0.14,-0.13,0.08,-0.1
184270,3,0,0,2,5,0.6,-0.6,-0.05,0.09,-0.08,0.27,0.11,0.07,0.33,0.05,-0.04,0.08,0.29
218976,8,2,0,0,10,0.8,-0.6,0.09,0.09,-0.14,0.18,0.22,0.07,0.19,0.19,0.15,0.08,0.24
186312,8,2,0,0,10,0.8,-0.6,-0.06,0.09,-0.13,0.22,0.05,0.07,0.11,-0.25,-0.41,0.08,0.11
70415,31,6,0,5,42,0.7380952380952381,-0.5952380952380952,0.04,0.09,-0.28,0.15,0.26,0.07,0.21,-0.14,0.47,0.08,-0.31
136348,50,10,0,8,68,0.7352941176470589,-0.5882352941176471,-0.04,0.09,-0.28,0.01,-0.14,0.07,0.19,-0.16,-0.03,0.08,-0.23
188513,13,3,0,1,17,0.7647058823529411,-0.5882352941176471,0.22,0.09,-0.29,-0.05,0.32,0.07,0.21,-0.02,0.2,0.08,-0.34
210315,9,2,0,1,12,0.75,-0.5833333333333334,-0.05,0.09,-0.2,0.24,0.05,0.07,0.23,-0.13,-0.24,0.08,-0.32
237856,9,2,0,1,12,0.75,-0.5833333333333334,-0.08,0.09,-0.07,0.2,0.05,0.07,0.23,-0.14,-0.13,0.08,-0.36
151002,9,2,0,1,12,0.75,-0.5833333333333334,-0.09,0.09,-0.36,0.2,0.08,0.07,0.18,-0.26,0.03,0.08,-0.13
17761,9,2,0,1,12,0.75,-0.5833333333333334,0.0,0.09,-0.17,0.18,0.03,0.07,0.18,-0.17,-0.25,0.08,0.28
247055,19,5,0,0,24,0.7916666666666666,-0.5833333333333334,0.12,0.09,-0.22,0.24,0.24,0.07,0.21,-0.2,0.18,0.08,-0.59
228764,37,9,0,2,48,0.7708333333333334,-0.5833333333333334,-0.16,0.09,-0.11,0.14,0.17,0.07,0.24,-0.31,-0.11,0.08,-0.95
18979,8,1,0,3,12,0.6666666666666666,-0.5833333333333334,-0.14,0.09,-0.64,0.15,0.21,0.07,0.16,-0.85,-0.38,0.08,-0.91
10447,39,10,0,1,50,0.78,-0.58,-0.01,0.09,-0.16,-0.01,-0.11,0.07,0.19,-0.14,-0.08,0.08,-0.28
258884,30,8,0,0,38,0.7894736842105263,-0.5789473684210527,0.09,0.09,-0.1,-0.03,0.03,0.07,0.24,-0.06,0.28,0.08,-0.43
37227,15,4,0,0,19,0.7894736842105263,-0.5789473684210527,-0.01,0.09,-0.12,0.13,0.02,0.07,0.29,-0.06,0.15,0.08,-0.22
249989,15,4,0,0,19,0.7894736842105263,-0.5789473684210527,0.13,0.09,-0.04,0.13,0.02,0.07,0.01,0.12,-0.12,0.08,0.37
254144,14,3,0,2,19,0.7368421052631579,-0.5789473684210527,0.0,0.09,-0.15,0.18,0.09,0.07,0.28,0.12,-0.22,0.08,-0.29
93426,30,4,0,11,45,0.6666666666666666,-0.5777777777777777,-0.05,0.09,-0.27,0.18,0.27,0.07,0.22,-0.26,0.02,0.08,-0.25
74286,20,5,0,1,26,0.7692307692307693,-0.5769230769230769,0.07,0.09,-0.12,0.22,0.16,0.07,0.19,-0.18,0.18,0.08,-0.26
15497,5,1,0,1,7,0.7142857142857143,-0.5714285714285714,-0.01,0.09,-0.13,0.23,0.05,0.07,0.14,-0.06,0.18,0.08,-0.32
75701,5,1,0,1,7,0.7142857142857143,-0.5714285714285714,0.07,0.09,-0.07,0.23,0.06,0.07,0.22,0.19,0.21,0.08,0.14
23847,5,1,0,1,7,0.7142857142857143,-0.5714285714285714,0.1,0.09,-0.08,0.26,-0.03,0.07,0.18,-0.21,0.09,0.08,-0.25
18401,11,3,0,0,14,0.7857142857142857,-0.5714285714285714,0.01,0.09,-0.12,0.12,0.0,0.07,0.31,-0.68,-0.23,0.08,-0.96
263413,5,1,0,1,7,0.7142857142857143,-0.5714285714285714,0.03,0.09,-0.19,0.17,0.1,0.07,0.19,0.08,-0.33,0.08,-0.21
188676,5,1,0,1,7,0.7142857142857143,-0.5714285714285714,0.03,0.09,-0.22,0.23,-0.14,0.07,0.1,-0.29,0.03,0.08,-0.16
158984,5,1,0,1,7,0.7142857142857143,-0.5714285714285714,0.07,0.09,-0.28,0.28,-0.01,0.07,0.24,0.08,0.31,0.08,-0.79
266842,5,1,0,1,7,0.7142857142857143,-0.5714285714285714,-0.03,0.09,-0.46,0.26,0.0,0.07,0.22,-0.28,-0.03,0.08,-0.93
179118,5,1,0,1,7,0.7142857142857143,-0.5714285714285714,0.21,0.09,-0.17,0.22,0.2,0.07,0.1,-0.2,-0.01,0.08,-0.11
264637,5,1,0,1,7,0.7142857142857143,-0.5714285714285714,-0.12,0.09,0.0,0.24,0.06,0.07,0.26,-0.57,-0.31,0.08,-0.89
105115,5,1,0,1,7,0.7142857142857143,-0.5714285714285714,-0.05,0.09,-0.39,0.27,-0.01,0.07,0.33,-0.24,-0.19,0.08,-0.11
1131,16,4,0,1,21,0.7619047619047619,-0.5714285714285714,0.02,0.09,-0.16,0.15,0.14,0.07,0.06,-0.13,0.09,0.08,-0.3
183537,5,1,0,1,7,0.7142857142857143,-0.5714285714285714,0.0,0.09,-0.58,0.22,-0.06,0.07,0.26,-0.15,-0.11,0.08,-0.91
227422,5,1,0,1,7,0.7142857142857143,-0.5714285714285714,0.01,0.09,-0.15,0.1,-0.16,0.07,0.2,-0.11,-0.1,0.08,-0.08
97290,11,3,0,0,14,0.7857142857142857,-0.5714285714285714,-0.02,0.09,-0.25,0.2,-0.11,0.07,0.2,0.07,-0.23,0.08,0.06
168763,5,1,0,1,7,0.7142857142857143,-0.5714285714285714,0.23,0.09,-0.23,0.23,-0.02,0.07,0.07,-0.24,-0.21,0.08,-0.34
257362,5,1,0,1,7,0.7142857142857143,-0.5714285714285714,0.03,0.09,-0.11,0.19,0.15,0.07,0.21,0.07,0.32,0.08,0.01
115002,18,2,0,8,28,0.6428571428571429,-0.5714285714285714,0.02,0.09,-0.62,0.04,0.29,0.07,0.34,-0.74,-0.23,0.08,-0.9
248749,4,0,0,3,7,0.5714285714285714,-0.5714285714285714,-0.04,0.09,-0.25,0.16,-0.04,0.07,0.1,-0.13,-0.24,0.08,-0.49
227250,9,1,0,4,14,0.6428571428571429,-0.5714285714285714,0.11,0.09,-0.56,0.23,0.07,0.09,0.26,-0.8,-0.04,0.08,-0.91
267354,5,1,0,1,7,0.7142857142857143,-0.5714285714285714,0.15,0.09,-0.04,0.13,0.09,0.07,0.27,0.05,-0.06,0.08,0.18
128693,5,1,0,1,7,0.7142857142857143,-0.5714285714285714,0.05,0.09,0.09,0.22,0.07,0.07,0.22,0.33,0.05,0.08,0.02
9908,16,4,1,0,21,0.7619047619047619,-0.5714285714285714,-0.08,0.09,0.17,0.21,-0.07,0.07,0.13,-0.03,-0.18,0.08,-0.96
238781,16,4,0,1,21,0.7619047619047619,-0.5714285714285714,0.0,0.09,-0.11,0.16,-0.03,0.07,0.32,0.09,-0.45,0.08,-0.29
138441,9,1,1,3,14,0.6428571428571429,-0.5714285714285714,0.03,0.09,-0.22,0.16,-0.09,0.07,0.21,-0.15,0.3,0.08,-0.9
198114,5,1,0,1,7,0.7142857142857143,-0.5714285714285714,-0.13,0.09,-0.23,0.07,0.28,0.07,0.14,-0.24,0.07,0.08,-0.36
88187,5,1,0,1,7,0.7142857142857143,-0.5714285714285714,0.08,0.09,-0.11,0.19,-0.02,0.07,0.08,-0.01,-0.03,0.08,0.06
196891,11,3,0,0,14,0.7857142857142857,-0.5714285714285714,0.07,0.09,-0.28,0.09,0.16,0.07,0.16,0.19,0.26,0.08,-0.27
136011,5,1,0,1,7,0.7142857142857143,-0.5714285714285714,-0.06,0.09,-0.27,0.14,0.11,0.07,0.1,-0.28,0.17,0.08,-0.49
57200,5,1,0,1,7,0.7142857142857143,-0.5714285714285714,-0.11,0.09,-0.16,0.14,0.05,0.07,0.1,-0.41,-0.03,0.08,-0.77
92405,25,7,0,0,32,0.78125,-0.5625,-0.01,0.09,-0.36,0.26,0.07,0.07,0.13,-0.12,0.18,0.08,-0.51
26487,11,1,0,6,18,0.6111111111111112,-0.5555555555555556,0.06,0.09,-0.19,0.18,0.16,0.07,0.23,-0.2,-0.2,0.08,-0.53
154126,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,0.18,0.09,-0.21,0.29,0.09,0.07,0.2,0.14,-0.14,0.08,-0.16
2358,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,0.08,0.09,0.06,0.17,0.15,0.07,0.19,0.15,-0.36,0.08,0.42
118489,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,-0.07,0.09,-0.18,0.13,0.22,0.07,0.28,-0.07,-0.04,0.08,-0.07
175287,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,-0.04,0.09,-0.17,0.22,0.17,0.07,0.3,-0.24,0.11,0.08,-0.08
73022,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,0.13,0.09,-0.04,0.19,0.37,0.07,0.37,0.24,0.37,0.08,-0.53
72296,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,0.02,0.09,-0.66,0.24,0.07,0.07,0.06,-0.55,-0.5,0.08,-0.11
129399,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,-0.01,0.09,-0.24,0.09,0.13,0.07,0.1,-0.07,-0.37,0.08,-0.14
153322,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,-0.02,0.09,-0.03,0.16,0.25,0.07,0.3,0.56,-0.19,0.08,0.75
106114,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,0.03,0.09,-0.21,0.19,-0.03,0.07,0.1,-0.02,-0.08,0.08,-0.16
262469,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,-0.06,0.09,-0.11,0.26,0.03,0.07,0.19,-0.05,0.09,0.08,0.0
161752,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,0.03,0.09,-0.16,0.05,0.1,0.07,0.13,0.0,0.0,0.08,-0.21
264634,14,4,0,0,18,0.7777777777777778,-0.5555555555555556,0.07,0.09,-0.33,0.14,0.14,0.07,0.33,-0.18,0.36,0.08,-0.97
8187,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,0.1,0.09,-0.27,0.27,-0.14,0.09,0.09,-0.14,-0.34,0.08,-0.04
83754,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,-0.05,0.09,-0.13,0.27,0.28,0.07,0.25,-0.3,-0.42,0.08,-0.91
197410,12,2,0,4,18,0.6666666666666666,-0.5555555555555556,-0.08,0.09,-0.27,0.19,0.27,0.09,0.28,-0.17,0.02,0.08,-0.04
110746,6,1,0,2,9,0.6666666666666666,-0.5555555555555556,0.04,0.09,0.01,0.14,0.35,0.07,0.31,0.04,0.18,0.08,0.0
137587,6,1,0,2,9,0.6666666666666666,-0.5555555555555556,-0.13,0.09,-0.04,0.12,0.32,0.07,0.24,-0.22,0.22,0.08,-0.18
144899,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,-0.04,0.09,-0.18,0.22,0.37,0.07,0.39,-0.08,0.12,0.08,-0.34
182180,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,0.04,0.09,-0.12,0.32,0.17,0.07,0.06,-0.15,0.13,0.08,-0.07
226462,6,1,0,2,9,0.6666666666666666,-0.5555555555555556,-0.08,0.09,-0.27,0.32,0.23,0.09,0.24,-0.26,0.02,0.08,-0.17
205967,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,-0.11,0.09,0.03,0.18,0.13,0.07,0.23,-0.18,-0.12,0.08,-0.23
130784,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,0.13,0.09,0.1,0.14,-0.07,0.07,0.23,0.08,0.5,0.08,-0.47
218760,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,-0.06,0.09,-0.3,0.19,0.21,0.07,0.25,-0.11,0.08,0.08,-0.2
130570,14,4,0,0,18,0.7777777777777778,-0.5555555555555556,0.02,0.09,-0.14,0.08,-0.06,0.07,0.0,-0.56,-0.19,0.08,-0.93
124066,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,0.17,0.09,0.07,0.13,0.36,0.09,0.16,-0.13,0.02,0.08,-0.35
24194,13,3,0,2,18,0.7222222222222222,-0.5555555555555556,0.08,0.09,0.05,0.15,0.15,0.07,0.16,-0.02,0.01,0.08,0.41
148121,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,-0.15,0.09,-0.1,0.23,0.1,0.07,0.07,0.12,0.08,0.08,-0.12
215071,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,-0.07,0.09,-0.1,0.22,0.18,0.07,0.23,-0.15,0.0,0.08,-0.32
265205,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,0.08,0.09,-0.15,0.13,0.3,0.07,0.07,-0.24,0.03,0.08,-0.13
184310,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,0.09,0.09,-0.25,0.2,0.18,0.07,0.19,-0.13,0.26,0.08,-0.1
183572,7,2,0,0,9,0.7777777777777778,-0.5555555555555556,0.06,0.09,-0.24,0.21,-0.05,0.07,0.22,-0.05,-0.01,0.08,-0.16
62272,22,6,0,1,29,0.7586206896551724,-0.5517241379310345,0.1,0.09,-0.3,0.17,-0.02,0.07,0.25,-0.41,-0.33,0.08,-0.48
26620,15,4,0,1,20,0.75,-0.55,0.08,0.09,-0.27,0.29,0.18,0.07,0.35,-0.18,-0.26,0.08,-0.21
201677,24,7,0,0,31,0.7741935483870968,-0.5483870967741935,-0.01,0.09,-0.25,0.15,0.2,0.07,0.17,-0.37,-0.13,0.08,-0.42
250936,8,2,0,1,11,0.7272727272727273,-0.5454545454545454,-0.1,0.09,-0.24,0.21,0.16,0.07,0.18,0.06,0.1,0.08,-0.25
161974,8,2,0,1,11,0.7272727272727273,-0.5454545454545454,0.22,0.09,-0.25,0.15,-0.16,0.07,0.26,-0.25,-0.17,0.08,-0.41
245311,8,2,0,1,11,0.7272727272727273,-0.5454545454545454,-0.05,0.09,-0.45,0.32,0.18,0.09,0.23,-0.13,-0.19,0.08,-0.25
230699,8,2,0,1,11,0.7272727272727273,-0.5454545454545454,0.04,0.09,-0.22,0.19,0.01,0.07,0.29,-0.07,0.07,0.08,-0.05
51450,23,5,0,5,33,0.696969696969697,-0.5454545454545454,0.03,0.09,-0.24,0.06,0.2,0.07,0.27,-0.31,-0.27,0.08,-0.5
167800,23,5,0,5,33,0.696969696969697,-0.5454545454545454,0.04,0.09,-0.28,0.22,0.1,0.07,0.15,-0.36,-0.02,0.08,-0.93
130837,8,2,0,1,11,0.7272727272727273,-0.5454545454545454,-0.09,0.09,-0.01,0.19,0.08,0.07,0.22,-0.08,-0.03,0.08,-0.28
98547,22,3,0,10,35,0.6285714285714286,-0.5428571428571428,0.1,0.09,-0.44,0.24,-0.08,0.07,0.21,-0.58,0.08,0.08,-0.46
81597,45,13,0,1,59,0.7627118644067796,-0.5423728813559322,0.2,0.09,-0.07,0.19,0.03,0.07,0.22,-0.16,-0.02,0.08,0.26
190741,18,5,0,1,24,0.75,-0.5416666666666666,0.08,0.09,-0.05,0.09,-0.09,0.07,0.16,-0.15,-0.02,0.08,-0.26
110887,10,3,0,0,13,0.7692307692307693,-0.5384615384615384,0.1,0.09,-0.11,0.12,-0.11,0.07,0.29,-0.23,-0.12,0.08,-0.21
235099,10,3,0,0,13,0.7692307692307693,-0.5384615384615384,0.1,0.09,-0.74,0.29,0.24,0.07,0.32,-0.82,-0.42,0.08,-0.95
220278,10,3,0,0,13,0.7692307692307693,-0.5384615384615384,0.2,0.09,-0.03,0.13,0.32,0.07,0.24,-0.1,0.18,0.08,-0.07
257548,9,2,0,2,13,0.6923076923076923,-0.5384615384615384,0.25,0.09,-0.22,0.11,-0.03,0.07,0.25,0.0,0.24,0.08,-0.09
112559,10,3,0,0,13,0.7692307692307693,-0.5384615384615384,0.12,0.09,-0.04,0.18,-0.06,0.07,0.22,-0.26,0.1,0.08,-0.02
113944,8,1,0,4,13,0.6153846153846154,-0.5384615384615384,0.08,0.09,0.17,0.26,0.19,0.07,0.28,0.09,0.25,0.08,-0.11
174914,10,3,0,0,13,0.7692307692307693,-0.5384615384615384,-0.11,0.09,-0.12,0.26,0.1,0.07,0.27,-0.15,0.14,0.08,0.11
5903,10,3,0,0,13,0.7692307692307693,-0.5384615384615384,0.0,0.09,-0.08,0.26,0.22,0.07,0.17,-0.1,0.04,0.08,-0.44
35320,9,2,0,2,13,0.6923076923076923,-0.5384615384615384,-0.08,0.09,-0.17,0.29,0.11,0.07,0.17,-0.18,-0.05,0.08,-0.35
215829,11,3,0,1,15,0.7333333333333333,-0.5333333333333333,-0.09,0.09,-0.5,0.06,0.09,0.07,0.24,-0.45,0.04,0.08,-0.24
116599,11,3,0,1,15,0.7333333333333333,-0.5333333333333333,-0.08,0.09,-0.69,0.28,0.07,0.07,0.23,-0.69,-0.13,0.08,-0.98
206567,21,5,0,4,30,0.7,-0.5333333333333333,0.06,0.09,-0.17,0.07,0.29,0.07,0.24,-0.29,-0.18,0.08,-0.25
108752,11,3,0,1,15,0.7333333333333333,-0.5333333333333333,0.08,0.09,-0.27,0.27,-0.02,0.07,0.24,0.19,0.2,0.08,-0.15
78846,11,3,0,1,15,0.7333333333333333,-0.5333333333333333,-0.03,0.09,-0.11,0.09,0.09,0.07,0.34,-0.02,0.03,0.08,-0.02
149071,13,4,0,0,17,0.7647058823529411,-0.5294117647058824,0.05,0.09,-0.12,0.24,0.23,0.07,0.11,-0.17,0.07,0.08,-0.12
26057,13,4,0,0,17,0.7647058823529411,-0.5294117647058824,0.02,0.09,-0.09,0.05,0.15,0.07,0.22,-0.07,0.2,0.08,-0.18
102705,12,3,0,2,17,0.7058823529411765,-0.5294117647058824,-0.06,0.09,-0.19,0.23,0.13,0.07,0.22,-0.21,0.02,0.08,-0.24
177233,13,3,0,3,19,0.6842105263157895,-0.5263157894736842,0.11,0.09,-0.41,0.26,-0.05,0.09,0.11,-0.45,0.03,0.08,-0.48
243929,14,4,0,1,19,0.7368421052631579,-0.5263157894736842,0.0,0.09,-0.07,0.16,0.05,0.07,0.18,-0.27,-0.05,0.08,-0.05
227702,14,3,0,4,21,0.6666666666666666,-0.5238095238095238,-0.11,0.09,-0.23,0.23,0.02,0.07,0.26,-0.14,-0.2,0.08,-0.4
100264,16,5,0,0,21,0.7619047619047619,-0.5238095238095238,0.02,0.09,0.07,0.17,0.08,0.07,0.22,-0.15,-0.16,0.08,-0.35
19493,16,5,0,0,21,0.7619047619047619,-0.5238095238095238,-0.04,0.09,-0.02,0.2,0.05,0.07,0.08,0.01,-0.13,0.08,-0.08
235392,35,11,0,0,46,0.7608695652173914,-0.5217391304347826,0.09,0.09,-0.29,0.12,0.07,0.07,0.2,-0.3,-0.08,0.08,-0.59
110029,18,5,0,2,25,0.72,-0.52,0.04,0.09,-0.19,0.1,0.19,0.07,0.26,-0.16,-0.19,0.08,-0.38
